latitude,longitude,junction,zone
12.9695341,77.7006055,Unknown,East Zone 1
12.9140108,77.5673732,Unknown,South Zone 1
12.9999986,77.6634061,Unknown,Central Zone 1
13.005755,77.6904483,Unknown,East Zone 2
13.0442709,77.6432677,Unknown,East Zone 2
13.0431317,77.5512583,Unknown,North Zone 2
12.923575,77.655095,Unknown,Central Zone 1
12.91861725,77.58946,Unknown,South Zone 1
13.0471959,77.502766,Unknown,North Zone 2
12.9857015,77.5267423,Unknown,West Zone 1
12.8188227,77.6885633,Unknown,Unknown
12.9879947,77.6638348,Unknown,Central Zone 1
12.9717905,77.5075445,Unknown,West Zone 1
13.0142186,77.5305288,Unknown,West Zone 1
12.9986635,77.5841885,Unknown,Central Zone 2
13.0190687,77.5840829,Unknown,North Zone 2
13.0196125,77.6738748,Unknown,East Zone 2
13.0059006,77.636093,Unknown,North Zone 1
12.860422,77.6609334,Unknown,South Zone 1
12.9407201,77.5247945,Unknown,West Zone 1
12.9974033,77.584765,Unknown,Central Zone 2
12.9955497,77.666766,Unknown,East Zone 2
12.8405554,77.6518242,Unknown,Unknown
13.1871368,77.680719,Unknown,Unknown
12.974094,77.508972,Unknown,West Zone 1
13.0631912,77.4553056,Unknown,Unknown
13.0002484,77.6772358,Unknown,East Zone 2
12.9988086,77.6757798,Unknown,East Zone 2
13.056993,77.4742172,Unknown,Unknown
12.9858812,77.4873198,Unknown,West Zone 1
12.9341249,77.6900036,Unknown,East Zone 1
13.026353,77.544093,Unknown,West Zone 1
12.9333094,77.4914091,Unknown,West Zone 1
13.056995,77.4770157,Unknown,Unknown
12.8497833,77.5883033,Unknown,South Zone 1
13.0586977,77.4661219,Unknown,Unknown
12.957165,77.6746067,Unknown,East Zone 2
13.0266391,77.7214589,Unknown,East Zone 2
12.8713593,77.530622,Unknown,South Zone 1
12.9694191,77.7005749,Unknown,East Zone 1
13.0486313,77.4980683,Unknown,North Zone 2
13.0485262,77.4979792,Unknown,North Zone 2
12.9233342,77.6099015,Unknown,South Zone 2
12.9666372,77.5048395,Unknown,West Zone 1
13.0652704,77.454816,Unknown,Unknown
13.0514702,77.5942456,Unknown,North Zone 1
12.8951843,77.5551185,Unknown,South Zone 1
12.9858214,77.6050951,Unknown,Central Zone 2
13.0517442,77.4888513,Unknown,Unknown
13.025155,77.5853733,Unknown,North Zone 2
13.0193258,77.5842441,Unknown,North Zone 2
13.0193398,77.584308,Unknown,North Zone 2
13.0219386,77.584501,Unknown,North Zone 2
13.0531351,77.6460729,Unknown,East Zone 2
12.8150855,77.6914602,Unknown,Unknown
12.9979702,77.6627056,Unknown,Central Zone 1
13.1337081,77.6668625,Unknown,Unknown
13.0037533,77.7569917,Unknown,East Zone 2
13.0187717,77.586025,Unknown,North Zone 2
12.9124189,77.6256602,Unknown,South Zone 2
13.0559543,77.4754176,Unknown,Unknown
13.0005187,77.7120899,Unknown,East Zone 2
13.0419433,77.5969833,Unknown,North Zone 1
13.0357367,77.62852,Unknown,North Zone 1
13.0548805,77.473713,Unknown,Unknown
12.9068891,77.4736058,Unknown,West Zone 1
13.0803462,77.4235747,Unknown,Unknown
13.0664309,77.6407721,Unknown,East Zone 2
12.9711432,77.7501075,Unknown,East Zone 1
13.0493842,77.5930447,Unknown,North Zone 1
12.9837004,77.5293976,Unknown,West Zone 2
12.9234754,77.6560202,Unknown,Central Zone 1
12.9169381,77.6730534,Unknown,South Zone 2
13.0491594,77.49642,Unknown,West Zone 1
13.036081,77.5892814,Unknown,North Zone 2
12.8559783,77.5887467,Unknown,South Zone 1
13.0359526,77.5892901,Unknown,North Zone 2
13.0358764,77.5895083,Unknown,North Zone 2
13.036005,77.5892867,Unknown,North Zone 2
12.9695456,77.7005376,Unknown,East Zone 1
12.95122,77.5212583,Unknown,West Zone 1
12.89653,77.5997367,Unknown,South Zone 2
13.0549185,77.5348111,Unknown,North Zone 2
13.0527934,77.6460881,Unknown,East Zone 2
13.0625915,77.4586362,Unknown,Unknown
12.9471605,77.5326026,Unknown,West Zone 2
13.1104433,77.6044517,Unknown,North Zone 2
13.0528667,77.48617,Unknown,Unknown
12.9689312,77.5124971,Unknown,West Zone 1
12.93165632,77.55184459,Unknown,West Zone 2
12.91371,77.6783083,Unknown,East Zone 1
12.9230219,77.6566549,Unknown,Central Zone 1
13.0587231,77.4673853,Unknown,Unknown
12.9820421,77.5314788,Unknown,West Zone 2
12.8519578,77.5880032,Unknown,South Zone 1
13.03439169,77.55736917,Unknown,North Zone 2
12.9383623,77.7468821,Unknown,East Zone 1
13.025843,77.5446395,Unknown,West Zone 1
13.0482728,77.4864341,Unknown,Unknown
12.9757351,77.5595824,Unknown,Central Zone 2
12.97964,77.5155283,Unknown,West Zone 1
12.9748391,77.512356,Unknown,West Zone 1
13.004372,77.7111115,Unknown,East Zone 2
12.9122673,77.6257996,Unknown,South Zone 2
13.0549018,77.5346642,Unknown,North Zone 2
13.0569432,77.4744272,Unknown,Unknown
13.0262338,77.6200698,Unknown,North Zone 1
13.0781531,77.4297485,Unknown,Unknown
12.9694905,77.7006332,Unknown,East Zone 1
12.8739863,77.5405456,Unknown,South Zone 1
12.98197281,77.59299479,Unknown,Central Zone 2
13.0736542,77.4369084,Unknown,Unknown
13.0042053,77.5840091,Unknown,West Zone 2
13.0346801,77.5572821,Unknown,North Zone 2
12.9208383,77.7364617,Unknown,East Zone 1
13.0664221,77.6407649,Unknown,East Zone 2
13.0341837,77.5885594,Unknown,North Zone 2
12.9938787,77.5848069,Unknown,Central Zone 2
12.8824767,77.7543172,Unknown,Unknown
12.8827983,77.7545976,Unknown,Unknown
13.0197615,77.7092792,Unknown,East Zone 2
12.882442,77.7547886,Unknown,Unknown
13.0404633,77.54438,Unknown,North Zone 2
12.8828731,77.754743,Unknown,Unknown
12.882377,77.7543794,Unknown,Unknown
12.8827592,77.7544043,Unknown,Unknown
12.8826448,77.7546077,Unknown,Unknown
12.9658795,77.5049199,Unknown,West Zone 1
12.8828451,77.7547765,Unknown,Unknown
12.8828862,77.7547649,Unknown,Unknown
12.8823842,77.7547265,Unknown,Unknown
12.8824382,77.7548026,Unknown,Unknown
12.8824212,77.7542595,Unknown,Unknown
12.8824561,77.7549771,Unknown,Unknown
13.0698363,77.4459375,Unknown,Unknown
12.8822347,77.7547115,Unknown,Unknown
13.0014127,77.5837418,Unknown,West Zone 2
13.0499377,77.5927042,Unknown,North Zone 1
13.0497983,77.5927317,Unknown,North Zone 1
13.1114676,77.6043594,Unknown,North Zone 2
12.9695083,77.7006091,Unknown,East Zone 1
13.1232782,77.6384588,Unknown,Unknown
13.0240181,77.5831956,Unknown,West Zone 2
13.0565701,77.4739825,Unknown,Unknown
12.9752846,77.6976675,Unknown,East Zone 1
12.9382397,77.7467208,Unknown,East Zone 1
13.1101783,77.6038533,Unknown,North Zone 2
13.0411767,77.5458933,Unknown,North Zone 2
13.0663883,77.4519717,Unknown,Unknown
13.03484,77.5887367,Unknown,North Zone 2
13.0641283,77.456455,Unknown,Unknown
12.901645,77.6605213,Unknown,Unknown
12.9022743,77.4693362,Unknown,West Zone 1
12.878175,77.6103383,Unknown,Unknown
13.04756,77.5003067,Unknown,West Zone 1
12.8998268,77.466368,Unknown,West Zone 1
13.0575265,77.470579,Unknown,Unknown
13.023351,77.5849252,Unknown,North Zone 2
13.0240081,77.5849244,Unknown,North Zone 2
13.14426769,77.53198808,Unknown,Unknown
12.9702087,77.7317569,Unknown,Unknown
12.9002509,77.6334315,Unknown,South Zone 2
13.0744167,77.4372867,Unknown,Unknown
13.0560118,77.6324172,Unknown,North Zone 1
12.9837267,77.5293267,Unknown,West Zone 2
13.0536556,77.4854758,Unknown,Unknown
13.0535731,77.4855326,Unknown,Unknown
13.0233064,77.5849843,Unknown,North Zone 2
12.987525,77.475115,Unknown,West Zone 1
12.9958493,77.667251,Unknown,East Zone 2
13.1164247,77.6076074,Unknown,North Zone 2
12.9508048,77.7175179,Unknown,East Zone 1
12.983316,77.5303271,Unknown,West Zone 2
13.0501267,77.526015,Unknown,North Zone 2
13.09094844,77.53679215,Unknown,Unknown
13.0333704,77.5888083,Unknown,North Zone 2
13.0238148,77.5849714,Unknown,North Zone 2
12.9988243,77.5843343,Unknown,West Zone 2
13.0236971,77.5848231,Unknown,North Zone 2
12.9400211,77.7473129,Unknown,East Zone 1
13.0051817,77.68483,Unknown,East Zone 2
13.065334,77.4537511,Unknown,Unknown
13.0232903,77.5849689,Unknown,Unknown
13.023566,77.5849871,Unknown,Unknown
12.8661065,77.5919105,Unknown,South Zone 1
12.8972298,77.6001501,Unknown,Unknown
13.021037,77.5281404,Unknown,Unknown
13.0210666,77.5281911,Unknown,Unknown
12.9951755,77.7580241,Unknown,East Zone 1
12.9894968,77.506296,Unknown,Unknown
13.060265,77.4620637,Unknown,Unknown
12.9561567,77.6939233,Unknown,East Zone 1
13.2005963,77.6609968,Unknown,Unknown
12.9993949,77.5837931,Unknown,Unknown
13.0530017,77.6458557,Unknown,East Zone 2
13.0296745,77.5871846,Unknown,North Zone 2
12.9444517,77.7469317,Unknown,East Zone 1
12.9969117,77.6685412,Unknown,East Zone 2
12.984023,77.6037669,Unknown,Central Zone 2
12.9891044,77.5069259,Unknown,Unknown
13.10944,77.6038233,Unknown,North Zone 2
12.883647,77.6428944,Unknown,South Zone 2
13.0195425,77.7085296,Unknown,East Zone 2
13.0818289,77.5482783,Unknown,Unknown
12.92080865,77.73643041,Unknown,East Zone 1
13.0256154,77.6199225,Unknown,North Zone 1
13.0007396,77.7574561,Unknown,Unknown
12.9940358,77.5848977,Unknown,Central Zone 2
12.9017824,77.6605353,Unknown,Unknown
12.9854293,77.4793796,Unknown,West Zone 1
13.1087122,77.6040177,Unknown,North Zone 2
13.0361679,77.5416999,Unknown,West Zone 1
13.0749017,77.4370317,Unknown,Unknown
13.0059981,77.5837972,Unknown,Unknown
13.04158,77.5469183,Unknown,North Zone 2
13.0442533,77.5479436,Unknown,North Zone 2
13.0050171,77.6844668,Unknown,Unknown
13.0534637,77.4862042,Unknown,Unknown
13.0365267,77.589335,Unknown,North Zone 2
13.0469472,77.5026717,Unknown,North Zone 2
12.8468083,77.6699458,Unknown,Unknown
12.9857398,77.479266,Unknown,Unknown
12.9399903,77.7473462,Unknown,East Zone 1
12.8792647,77.6466964,Unknown,Unknown
13.02598,77.7200833,Unknown,East Zone 2
12.9563113,77.7058354,Unknown,East Zone 1
13.0450176,77.5816628,Unknown,Unknown
13.032425,77.55337134,Unknown,Unknown
13.1770041,77.6364868,Unknown,Unknown
13.0199901,77.7095006,Unknown,Unknown
12.9017161,77.6605373,Unknown,Unknown
13.0251867,77.5853333,Unknown,North Zone 2
12.9642324,77.5124845,Unknown,West Zone 1
13.022067,77.5845037,Unknown,North Zone 2
13.0414407,77.5458546,Unknown,North Zone 2
13.0089967,77.5269135,Unknown,Unknown
13.0042309,77.5839751,Unknown,West Zone 2
13.0281652,77.586313,Unknown,North Zone 2
12.89030403,77.48279024,Unknown,West Zone 1
12.9389572,77.7473947,Unknown,East Zone 1
13.0268667,77.7211683,Unknown,East Zone 2
12.998546,77.5839304,Unknown,Central Zone 2
13.0981358,77.5718729,Unknown,North Zone 2
12.9821891,77.4802964,Unknown,West Zone 1
13.0496095,77.5932886,Unknown,North Zone 1
13.0561689,77.4747772,Unknown,Unknown
13.0327765,77.5640775,Unknown,West Zone 2
13.1028087,77.6276652,Unknown,North Zone 2
12.9567383,77.7075067,Unknown,East Zone 1
12.9831369,77.5305137,Unknown,West Zone 2
13.0458887,77.6019015,Unknown,North Zone 1
12.997957,77.5843292,Unknown,Central Zone 2
13.0056981,77.6384102,Unknown,Unknown
12.9695191,77.7006056,Unknown,East Zone 1
12.9388557,77.7473015,Unknown,East Zone 1
13.1070167,77.5809664,Unknown,North Zone 2
13.0198055,77.7096787,Unknown,Unknown
13.0198893,77.7096328,Unknown,Unknown
13.0041907,77.5839614,Unknown,West Zone 2
12.8574558,77.5888635,Unknown,Unknown
13.0230345,77.5844505,Unknown,West Zone 2
12.9897125,77.5018663,Unknown,West Zone 1
12.99378563,77.58500934,Unknown,Central Zone 2
13.0520864,77.6458472,Unknown,East Zone 2
13.0475005,77.628707,Unknown,North Zone 1
13.0469736,77.7519266,Unknown,Unknown
13.0405253,77.6416766,Unknown,East Zone 2
12.9616506,77.7167073,Unknown,East Zone 1
13.0056262,77.6382993,Unknown,North Zone 1
13.1988858,77.6956627,Unknown,Unknown
12.9953153,77.6667291,Unknown,East Zone 2
12.9468698,77.6988692,Unknown,East Zone 1
13.0197796,77.7095576,Unknown,East Zone 2
12.9968495,77.5847935,Unknown,Central Zone 2
12.9669599,77.7484269,Unknown,East Zone 1
12.9522803,77.7002234,Unknown,East Zone 1
13.0266017,77.5872681,Unknown,Unknown
12.995969,77.6678125,Unknown,East Zone 2
13.0599489,77.463183,Unknown,Unknown
13.060012,77.4632605,Unknown,Unknown
13.0014389,77.5838218,Unknown,West Zone 2
12.9424775,77.7470829,Unknown,East Zone 1
12.8968387,77.5711191,Unknown,South Zone 2
13.0134371,77.6166422,Unknown,North Zone 1
13.0264842,77.5448307,Unknown,West Zone 1
12.9016722,77.6605921,Unknown,Unknown
12.9718578,77.5129088,Unknown,West Zone 1
13.0197731,77.7087354,Unknown,Unknown
13.0841133,77.5518104,Unknown,North Zone 2
12.95636169,77.73183671,Unknown,East Zone 1
13.05972511,77.57677197,Unknown,Unknown
12.9389341,77.7474303,Unknown,Unknown
12.9137134,77.6775778,Unknown,South Zone 2
12.9957617,77.7580471,Unknown,East Zone 1
12.9962836,77.6687917,Unknown,East Zone 2
13.0050412,77.6856826,Unknown,East Zone 2
13.0600554,77.465896,Unknown,Unknown
12.9902837,77.5043876,Unknown,West Zone 1
12.9113033,77.5670083,Unknown,South Zone 1
12.9907263,77.5015706,Unknown,West Zone 1
13.0486094,77.5137389,Unknown,North Zone 2
13.0116593,77.6159324,Unknown,North Zone 1
13.0393963,77.6417466,Unknown,North Zone 1
13.09944256,77.6981959,Unknown,Unknown
12.9887556,77.4994315,Unknown,West Zone 1
12.93880013,77.52290747,Unknown,West Zone 1
12.9890709,77.5072986,Unknown,West Zone 1
13.0572585,77.6484155,Unknown,East Zone 2
12.9118314,77.6257063,Unknown,South Zone 2
12.9475888,77.5239633,Unknown,West Zone 1
13.0034967,77.6632833,Unknown,East Zone 2
13.184446,77.6797199,Unknown,Unknown
12.9896263,77.5017355,Unknown,West Zone 1
12.9694366,77.7006513,Unknown,East Zone 1
13.0578168,77.4688209,Unknown,Unknown
12.9971792,77.5845996,Unknown,Central Zone 2
12.999465,77.5842967,Unknown,West Zone 2
13.0497305,77.5947628,Unknown,North Zone 1
13.0442323,77.5210725,Unknown,North Zone 2
13.039231,77.6413996,Unknown,North Zone 1
13.0411591,77.5457924,Unknown,North Zone 2
13.1544591,77.7275651,Unknown,Unknown
12.9486698,77.7179181,Unknown,East Zone 1
12.9889819,77.5002871,Unknown,West Zone 1
12.9514817,77.5207876,Unknown,West Zone 1
12.9742933,77.75069,Unknown,East Zone 1
12.9498464,77.6993198,Unknown,East Zone 1
13.0394665,77.6413904,Unknown,North Zone 1
12.9227359,77.6700495,Unknown,East Zone 1
13.0504655,77.5529785,Unknown,North Zone 2
12.9928394,77.7112655,Unknown,East Zone 1
12.9696116,77.7009772,Unknown,East Zone 1
13.0060289,77.5932338,Unknown,North Zone 2
13.0511128,77.5930445,Unknown,North Zone 1
13.042539,77.5495742,Unknown,North Zone 2
13.0199049,77.709868,Unknown,East Zone 2
12.9692572,77.7498516,Unknown,East Zone 1
13.0491785,77.5549561,Unknown,North Zone 1
12.9621653,77.5642902,Unknown,Central Zone 2
12.9694104,77.7006492,Unknown,East Zone 1
13.0137217,77.7000983,Unknown,East Zone 2
12.88344484,77.57432792,Unknown,Unknown
12.9126411,77.6250896,Unknown,South Zone 2
13.0529745,77.631348,Unknown,North Zone 1
12.8748071,77.6692195,Unknown,South Zone 1
12.8417072,77.6442073,Unknown,Unknown
13.0139185,77.5793879,Unknown,West Zone 2
12.9153517,77.6900667,Unknown,East Zone 1
13.0098453,77.6500858,Unknown,North Zone 1
12.9210898,77.529154,Unknown,West Zone 1
13.2294452,77.6903518,Unknown,Unknown
12.8964784,77.720464,Unknown,Unknown
12.9591587,77.6600696,Unknown,East Zone 2
13.250365,77.707075,Unknown,Unknown
12.9064217,77.5804683,Unknown,South Zone 1
13.0303387,77.5871798,Unknown,North Zone 2
13.0199617,77.7092517,Unknown,East Zone 2
12.98380495,77.52899131,Unknown,West Zone 2
13.0496326,77.4944754,Unknown,West Zone 1
12.9986587,77.5843121,Unknown,West Zone 2
13.2502567,77.7070167,Unknown,Unknown
12.9694271,77.7006105,Unknown,East Zone 1
12.971225,77.5063956,Unknown,West Zone 1
12.9193469,77.6429512,Unknown,South Zone 2
13.004387,77.5840704,Unknown,West Zone 2
13.0128968,77.5546325,Unknown,West Zone 2
13.0112933,77.52895,Unknown,West Zone 1
13.0494288,77.4947532,Unknown,West Zone 1
12.8973337,77.599845,Unknown,South Zone 2
12.9400972,77.7473413,Unknown,East Zone 1
13.03484,77.557342,Unknown,North Zone 2
12.9695647,77.7006957,Unknown,East Zone 1
13.0050133,77.685085,Unknown,East Zone 2
13.0200101,77.7099626,Unknown,East Zone 2
13.0370812,77.5418374,Unknown,West Zone 1
13.0345827,77.5755233,Unknown,North Zone 2
13.0239979,77.5541726,Unknown,North Zone 2
12.9695046,77.7005611,Unknown,East Zone 1
13.0422769,77.5484704,Unknown,North Zone 2
13.0411509,77.545984,Unknown,North Zone 2
13.021378,77.5842667,Unknown,North Zone 2
13.0560892,77.4749277,Unknown,Unknown
12.9796057,77.5105862,Unknown,West Zone 1
12.9180359,77.5467202,Unknown,West Zone 1
12.9994123,77.5843319,Unknown,West Zone 2
12.9658108,77.65806,Unknown,Central Zone 1
12.9039683,77.5105667,Unknown,West Zone 1
13.0796571,77.5020024,Unknown,Unknown
12.9965713,77.683646,Unknown,East Zone 2
12.9911376,77.5855515,Unknown,Central Zone 2
13.0003798,77.6762968,Unknown,East Zone 2
12.9130048,77.5666863,Unknown,South Zone 1
13.0416033,77.5468346,Unknown,North Zone 2
12.9985379,77.5844506,Unknown,West Zone 2
12.999518,77.6743497,Unknown,East Zone 2
13.0736844,77.4397021,Unknown,Unknown
13.0260297,77.5803894,Unknown,West Zone 2
13.2048991,77.634578,Unknown,Unknown
12.8578234,77.5891417,Unknown,South Zone 1
13.039775,77.5434356,Unknown,North Zone 2
13.1729433,77.7302567,Unknown,Unknown
12.9987004,77.584156,Unknown,Central Zone 2
12.9351517,77.6909271,Unknown,East Zone 1
12.988794,77.4938951,Unknown,West Zone 1
12.8010411,77.7121231,Unknown,Unknown
12.8015592,77.7121308,Unknown,Unknown
12.85849674,77.70843889,Unknown,Unknown
12.861995,77.6598631,Unknown,South Zone 1
13.09591716,77.56173962,Unknown,North Zone 2
13.0489064,77.4968648,Unknown,North Zone 2
12.9621751,77.630028,Unknown,Central Zone 1
12.99827828,77.66343478,Unknown,Central Zone 1
12.9970209,77.6641897,Unknown,East Zone 2
13.0574195,77.4729628,Unknown,Unknown
13.0728062,77.6022497,Unknown,North Zone 1
12.8983117,77.6055099,Unknown,South Zone 2
12.8819199,77.5504489,Unknown,South Zone 1
13.0027412,77.6796932,Unknown,East Zone 2
12.9695891,77.7006312,Unknown,East Zone 1
12.87567087,77.54369931,Unknown,South Zone 1
12.9693211,77.7012017,Unknown,East Zone 1
13.0200175,77.5837123,Unknown,West Zone 2
13.0891594,77.5960975,Unknown,Unknown
13.057345,77.4725633,Unknown,Unknown
13.0600562,77.4632125,Unknown,Unknown
13.0574942,77.4725428,Unknown,Unknown
12.936533,77.7038371,Unknown,Unknown
13.0493257,77.645601,Unknown,East Zone 2
12.9524768,77.6997647,Unknown,Unknown
12.9856366,77.4863683,Unknown,Unknown
12.96753749,77.70197706,Unknown,Unknown
12.8689366,77.5363322,Unknown,Unknown
13.0741677,77.6516608,Unknown,Unknown
13.0418082,77.5474239,Unknown,North Zone 2
13.03221,77.58787,Unknown,North Zone 2
12.9625796,77.5124517,Unknown,Unknown
12.9696589,77.7006699,Unknown,East Zone 1
13.02339,77.5848618,Unknown,North Zone 2
12.9424948,77.7466463,Unknown,East Zone 1
13.1091483,77.60362,Unknown,North Zone 2
12.943155,77.7470803,Unknown,East Zone 1
12.9459584,77.4693985,Unknown,Unknown
13.0366858,77.5901,Unknown,North Zone 2
13.0384993,77.5895607,Unknown,North Zone 2
12.9694684,77.7006456,Unknown,East Zone 1
12.989998,77.5031421,Unknown,West Zone 1
13.0801789,77.5023143,Unknown,Unknown
13.1097617,77.6032733,Unknown,North Zone 2
13.0904756,77.60245,Unknown,North Zone 2
13.0033728,77.5836623,Unknown,Unknown
13.0477372,77.5008666,Unknown,North Zone 2
12.9872859,77.7368416,Unknown,Unknown
13.0473723,77.5006138,Unknown,West Zone 1
12.9996421,77.5838816,Unknown,West Zone 2
13.026383,77.5803894,Unknown,North Zone 2
13.0573983,77.4730383,Unknown,Unknown
12.945192,77.4953199,Unknown,West Zone 1
13.0436283,77.6022483,Unknown,North Zone 1
12.9093833,77.5496433,Unknown,South Zone 1
13.0493864,77.5942175,Unknown,North Zone 1
12.9966168,77.5848161,Unknown,Central Zone 2
12.9961799,77.5848005,Unknown,Central Zone 2
12.9997059,77.5839711,Unknown,West Zone 2
13.0472913,77.5007091,Unknown,West Zone 1
13.0459483,77.5808312,Unknown,North Zone 2
13.0422533,77.6418933,Unknown,East Zone 2
12.9146669,77.5658108,Unknown,South Zone 1
12.9959693,77.6679126,Unknown,East Zone 2
12.994761,77.6985778,Unknown,Unknown
13.0010805,77.5947981,"PriyadarshiniHotel,Jayamahal,RT Nagar",Central Zone 2
13.0005223,77.6762205,Unknown,Unknown
13.0571847,77.5887835,Unknown,North Zone 1
13.0054924,77.685631,Unknown,East Zone 2
12.9407935,77.7470493,Unknown,East Zone 1
13.013618,77.5542469,Unknown,West Zone 2
13.1356101,77.6174033,Unknown,Unknown
12.9901073,77.5050328,Unknown,West Zone 1
12.9853508,77.5272773,Unknown,West Zone 1
12.8721253,77.5939731,Unknown,South Zone 1
13.067594,77.4500109,Unknown,Unknown
13.0451205,77.5816009,Unknown,Unknown
12.9899462,77.4871512,Unknown,West Zone 1
13.0219463,77.5845518,Unknown,Unknown
13.0161856,77.7094731,Unknown,East Zone 2
12.9982247,77.7580286,Unknown,East Zone 2
12.990028,77.4871935,Unknown,West Zone 1
13.06494,77.6466017,Unknown,Unknown
13.0422496,77.5488461,Unknown,North Zone 2
12.9033167,77.6261417,Unknown,Unknown
13.04098,77.5453533,Unknown,North Zone 2
13.0478149,77.554091,Unknown,North Zone 2
13.043665,77.6027722,Unknown,North Zone 1
12.99715,77.5839086,Unknown,Central Zone 2
13.0464401,77.5020975,Unknown,West Zone 1
13.0144455,77.5441129,Unknown,West Zone 1
13.07936896,77.67621801,Unknown,Unknown
13.0571787,77.4734718,Unknown,Unknown
12.9971467,77.5839069,Unknown,Central Zone 2
13.0411047,77.5455693,Unknown,North Zone 2
12.9787341,77.5153976,Unknown,West Zone 1
12.9693962,77.7007254,Unknown,Unknown
12.9787559,77.5154071,Unknown,West Zone 1
12.9985035,77.5843447,Unknown,West Zone 2
13.0014681,77.5253745,Unknown,West Zone 1
13.0005648,77.757477,Unknown,East Zone 2
13.0845542,77.5501542,Unknown,North Zone 2
12.9857296,77.5265996,Unknown,West Zone 2
13.003475,77.5841612,Unknown,West Zone 2
13.0001085,77.6762542,Unknown,East Zone 2
13.0593546,77.4646599,Unknown,Unknown
13.1980941,77.708543,Unknown,Unknown
13.047344,77.570777,Unknown,North Zone 1
13.0959077,77.5615672,Unknown,North Zone 2
13.0040067,77.6628842,Unknown,Central Zone 1
13.0366434,77.5746848,Unknown,North Zone 2
12.8973454,77.5999179,Unknown,South Zone 2
12.9389567,77.7474633,Unknown,East Zone 1
13.0201222,77.6747796,Unknown,East Zone 2
12.8872783,77.73818,Unknown,Unknown
13.0606205,77.4622398,Unknown,Unknown
13.0246867,77.5477305,Unknown,West Zone 1
13.1043655,77.606441,Unknown,North Zone 2
13.0425069,77.5490278,Unknown,North Zone 2
13.1125086,77.6344939,Unknown,North Zone 2
13.1215483,77.6207367,Unknown,North Zone 2
13.1339567,77.6163333,Unknown,Unknown
13.0050763,77.6848426,Unknown,East Zone 2
12.930218,77.6085546,Unknown,South Zone 2
13.0261088,77.5854506,Unknown,North Zone 2
12.9937644,77.584964,Unknown,Central Zone 2
12.9507636,77.7000162,Unknown,East Zone 1
13.2128633,77.673985,Unknown,Unknown
13.0097767,77.5432767,Unknown,West Zone 1
13.070329,77.5869659,Unknown,North Zone 1
13.0470033,77.5673414,Unknown,North Zone 1
12.9903216,77.5040465,Unknown,West Zone 1
12.9358469,77.6918667,Unknown,East Zone 1
12.9026823,77.6274041,Unknown,South Zone 2
13.0486085,77.513748,Unknown,North Zone 2
13.0326967,77.6300017,Unknown,North Zone 1
12.9696624,77.7005323,Unknown,East Zone 1
13.073843,77.6515753,Unknown,Unknown
13.0376683,77.5418217,Unknown,North Zone 2
13.0376741,77.5418027,Unknown,North Zone 2
13.0224983,77.7139583,Unknown,East Zone 2
12.99037089,77.4873556,Unknown,West Zone 1
12.91014918,77.48015468,Unknown,Unknown
12.979765,77.5819083,Unknown,Unknown
12.9794184,77.582,Unknown,Unknown
12.9735596,77.6988105,Unknown,East Zone 1
13.0162148,77.70938,Unknown,Unknown
12.9562685,77.7086674,Unknown,East Zone 1
12.9767555,77.7544836,Unknown,East Zone 1
13.0500898,77.5929033,Unknown,North Zone 1
13.0327735,77.6300544,Unknown,North Zone 1
13.0042028,77.5838495,Unknown,West Zone 2
13.0414829,77.5470215,Unknown,North Zone 2
12.969397,77.7006524,Unknown,East Zone 1
12.9971825,77.6688042,Unknown,East Zone 2
13.0241939,77.585128,Unknown,Unknown
13.052577,77.4868672,Unknown,Unknown
13.016163,77.7093247,Unknown,Unknown
12.9977135,77.6702573,Unknown,East Zone 2
13.0344236,77.6284747,Unknown,North Zone 1
13.0323233,77.6300948,Unknown,North Zone 1
12.9939167,77.6630384,Unknown,Central Zone 1
13.0490952,77.4966057,Unknown,West Zone 1
12.8974311,77.5714977,Unknown,Unknown
13.0393834,77.6414713,Unknown,North Zone 1
12.954928,77.6791533,Unknown,East Zone 2
12.94423,77.4947781,Unknown,West Zone 1
13.0225731,77.5845867,Unknown,Unknown
12.969499,77.7006104,Unknown,East Zone 1
13.0492013,77.4964351,Unknown,West Zone 1
12.9864648,77.489907,Unknown,West Zone 1
13.0501183,77.4948359,Unknown,West Zone 1
13.0499912,77.5930294,Unknown,North Zone 1
13.1106622,77.6040613,Unknown,Unknown
13.0463398,77.7503866,Unknown,Unknown
12.9862217,77.4882004,Unknown,West Zone 1
13.0032385,77.5839711,Unknown,West Zone 2
13.0002741,77.5840717,Unknown,West Zone 2
13.1024142,77.6287664,Unknown,North Zone 2
12.96286699,77.57750887,Unknown,Unknown
12.994191,77.7000949,Unknown,Unknown
13.1024223,77.6288436,Unknown,North Zone 2
13.034194,77.5884779,Unknown,North Zone 2
12.9924865,77.5856418,Unknown,Central Zone 2
13.1024827,77.628766,Unknown,North Zone 2
13.0756489,77.4354161,Unknown,Unknown
13.0254035,77.5854616,Unknown,North Zone 2
13.0246963,77.5470577,Unknown,Unknown
13.03826,77.54192,Unknown,North Zone 2
13.0431929,77.5519516,Unknown,North Zone 2
13.05798714,77.48459809,Unknown,Unknown
13.0554898,77.6467757,Unknown,East Zone 2
13.0556221,77.6471416,Unknown,East Zone 2
13.0591045,77.464677,Unknown,Unknown
13.0493509,77.5936933,Unknown,North Zone 1
13.0073731,77.5838704,Unknown,West Zone 2
